0,1,2,3,4
18.26592451582228,44.1912193136556,0.0,28.154213971110952,0.7495071274258701
54.93179966931906,18.94804425723261,0.0,19.045498604776366,0.6136452187903112
12.998897501189111,8.931109527456783,0.0,6.506854719107201,36.343928161526044
20.60475543206239,14.125190621152031,0.0,3.1394373077623037,23.32263193837615
18.636469289971046,12.759259534244336,0.0,1.3526469066735367,20.62967542944805
82.79009210113853,11.265197113161484,0.0,4.918518685875802,120.39787883848507
52.23259371308924,4.300551802729408,0.0,30.93873104596183,27.27040962155874
149.0162592911924,17.34519613275393,0.0,22.563210316678877,4.103766943858175
30.13228135177375,10.9811139203362,0.0,23.657796359210682,1.5697718824311022
14.838486126246226,31.440559832933527,0.0,10.284650901345271,1.0906599782067918
7.323315611503597,19.082114224630473,0.0,0.50611460235208,36.27784737353979
2.456085984885145,3.3204512653640577,0.0,25.77540790320818,5.437839812385753
118.8603946595173,23.972958426640414,0.0,20.300319825001225,13.402371871125386
169.3219220270755,24.04651470131252,0.0,9.398242712198712,24.04492264615815
82.51217752671006,17.699436758331682,0.0,0.14669765240279098,30.6168624789332
0.890950773373464,2.938915268078226,0.0,16.273018590287677,14.652673664835149
41.13660383663181,10.885172608283236,0.0,3.4505766534818108,43.143841187432415
135.99318199746156,38.08330708755036,0.0,1.3549151149826812,25.656504629607994
25.359132807428775,4.114432489730781,0.0,8.40839001614439,22.065294140829053
86.79027618044003,12.328335045248481,0.0,6.810786309676721,12.988932368089818
40.72439874625816,8.190275810157882,0.0,10.115882110668215,54.78141441534862
58.29577037637503,43.841186522173444,0.0,2.189575346646903,13.01467780457289
8.881069689307692,23.713251968903222,0.0,9.572059246473552,2.158200873175324
7.775185971748182,30.91431314696951,0.0,0.28586827335424997,37.692019407821455
71.65601473158473,19.002210798526104,0.0,3.4250030666193245,3.259167902863517
24.73412080386899,53.139010593974795,0.0,0.2737458448545176,7.1324395244169185
42.436979708822214,1.8019809712792085,0.0,25.556779109633027,14.147357055940448
64.9885981136077,1.5405182513928948,0.0,4.724547502080486,9.746032923999824
29.912406475725774,17.260017569946633,0.0,4.025142403335023,16.00532335943411
12.993916396174962,47.134306076137634,0.0,1.1016018517746697,13.798609520297466
83.53729753415728,11.571862700434473,0.0,21.795826069124963,2.9446639982875893
18.046948407174206,14.231987893900094,0.0,4.768569082630298,8.408362750410536
15.85429332135202,36.902809958510645,0.0,4.194986074388715,43.31211155841306
177.2763987318971,4.0832994154714495,0.0,1.6155356810154664,18.478966967147777
42.61904103079755,25.25212788741304,0.0,5.229586492251029,102.59967170640604
73.58886660118412,24.332617080028,0.0,12.358550733258697,8.63954500478586
48.65674856544629,21.280699349483925,0.0,27.659084974624157,10.178374061230414
45.241642022847344,15.44481691016238,0.0,5.8440230869661915,20.93292542407496
62.28807502937301,16.928845972217758,0.0,6.144456095350428,12.868222820681385
4.626739873293461,45.53573010925398,0.0,74.47915801630225,33.04657600254493
7.7797646432598055,2.8408296058556863,0.0,8.67758428361738,17.76188983890862
63.76659746007546,27.39676278813058,0.0,5.034850871845741,6.412647205590347
5.574889132151792,41.97234712503965,0.0,3.160556213806954,1.0136295190869573
42.70046821922698,83.41296505560273,0.0,2.561974520083097,26.710780608231417
31.756756273764598,4.068808905442431,0.0,3.3666224508300813,16.085805772686776
49.44171427300484,18.969754144149835,0.0,6.299627257612421,39.57760017740981
28.5315978990839,25.09383921004366,0.0,0.10775715302454263,6.458831253812647
58.403138059508095,25.7275379587717,0.0,11.382188472988904,10.26266702528754
52.67601021158552,45.90873544593425,0.0,14.057104654815028,62.762565616816374
29.593154157717283,70.17681225857879,0.0,23.661278163895233,16.917727214629533
2.2912368787487187,12.623355599096746,0.0,70.81248461004625,5.673622655194961
83.92662482438166,6.969158296856474,0.0,4.259378628100354,20.09234221500645
29.59004409043849,14.044400842234646,0.0,11.713206203575728,47.60835343320907
122.7180527580717,19.050302906341848,0.0,38.00175643647459,16.84509725435186
25.63702945806859,7.1478131073218885,0.0,6.541572178894582,47.03117455354028
103.80736364975004,51.172809787302896,0.0,3.897102357832506,73.55944455511832
1.459501815045008,34.55761184272162,0.0,0.46941584597394903,5.293382892512941
69.04677960054786,17.177973653588374,0.0,11.511431005140185,18.770191363805356
28.96582685009935,34.57393121526243,0.0,8.653709800701417,28.500837524374223
2.290554533638038,29.559277042368002,0.0,3.7899344831074004,3.5298247710021617
86.14081727909354,6.166958529291602,0.0,14.009613401732947,49.53604919655
16.09582140453603,1.293504112371702,0.0,5.972372818979279,57.69800334359444
52.93959162945551,28.241092658772025,0.0,2.4586791428268833,7.866128711771436
38.90356663581351,27.60588904105292,0.0,1.582184406145235,26.500251061152454
26.079184205148653,10.365920193357834,0.0,11.003368359633853,15.872557973123376
61.5103098458629,15.254868906473966,0.0,1.7957270266031533,0.15594623588102013
50.05696887332402,13.649172319576522,0.0,4.094801261178091,1.9382996431672463
14.45123965803537,17.895581369845402,0.0,3.287993938572998,1.0836481117280257
85.04999859789662,4.914653953024912,0.0,10.155793005231002,2.0692225176652816
85.29830864500875,39.33163572358446,0.0,1.1133030338074044,16.547787625214966
128.56354836877847,19.77007138720551,0.0,10.16710265447873,6.453304162995614
148.0806755348704,51.84637067810817,0.0,9.201847739518948,6.91934199381675
88.38480362046649,17.352800375328908,0.0,14.666334543929455,35.61060883736361
26.653798535217028,36.640962484338864,0.0,11.881663072446543,2.2664104441215525
69.23255468775888,15.930319876182597,0.0,1.5086574728324895,73.89927009073897
84.00979093389893,11.917883767239587,0.0,10.136126001337747,18.495200010439937
112.61363989011268,4.883325133299158,0.0,5.5542446064287425,15.033359960550065
61.27212656718163,16.56023387897058,0.0,32.983985200336,12.667991038188465
2.758892385402119,5.051514265028927,0.0,14.519577591705051,63.22408628424285
66.16722995267537,13.11856471005587,0.0,0.4784524948631481,35.43337373779316
98.69163353994416,13.338321851995032,0.0,7.96809605724096,55.849252424891006
24.32511620648685,17.34869285183598,0.0,0.6583446994103516,18.469489877709876
14.173101497994708,9.097912289320785,0.0,3.1861175036993443,9.132849458243959
153.45674711437232,2.264092326284789,0.0,39.25705322831165,90.29431813179825
1.7177328535301641,15.541235949256142,0.0,1.6933618516087572,8.140366373797832
238.91549806259422,24.31434581407128,0.0,6.281704586603768,7.918330662397258
3.699427876908127,3.3911737054435784,0.0,2.449534494664204,16.045129936947834
36.311073148565036,52.85192356936961,0.0,7.516661882751357,10.750876511323286
0.7827505717289425,120.48825414555266,0.0,0.8944718446169088,16.134296123750826
31.468714292791756,2.8869893754473175,0.0,6.413778962897928,41.14736236487787
27.18031706368763,9.856018877971447,0.0,6.421300505815404,8.305766756042075
27.0220345657821,2.792404928414323,0.0,3.2564532117002103,9.595890368428755
21.763107424520165,1.715597166649395,0.0,8.057067335042763,13.846334010139731
104.53561808778451,1.1474819286675222,0.0,10.910393870863702,41.9072142575784
35.185467032095794,5.522122343660268,0.0,2.354754041292809,33.13994441592676
92.55603225309717,28.799315778263846,0.0,76.50472485305998,52.64291071460637
116.30054009066217,4.606994752684184,0.0,21.790365840983693,22.88602356872151
11.937254486623763,4.361026507799667,0.0,1.7927351652777843,8.817767453093673
88.76642745938308,14.681296557267999,0.0,2.809968137093088,8.513440524567322
10.475125154491938,22.31168831490499,0.0,8.414793566231694,22.825784537057263
5.159416462683764,12.241763607399625,0.0,2.586026849312516,6.858827553876989
16.878126305146985,8.323905385615785,0.0,8.50987871532099,0.9275586236708853
63.99541186511699,21.365631258107403,0.0,13.675250179792952,35.369001191567776
81.80282406925934,51.69275717841424,0.0,0.43122431644089987,29.833462573351568
7.788682162620946,15.9391926958244,0.0,7.2203720423937945,19.054023598655036
57.34028884638784,2.653885883080102,0.0,3.794930312345003,12.941979301929951
164.59736989727355,25.280448796513678,0.0,11.352507927729484,30.157047702313413
25.250546945071456,18.125296339077227,0.0,15.513587889935089,54.10698818878899
18.523511543951738,22.28827886377455,0.0,23.00305299492149,2.371481321137524
13.972709243198898,3.788000039467171,0.0,0.583354500020286,21.45916058516985
51.038328182747094,27.396726271827703,0.0,60.33911509678905,3.622727663206815
7.538339521869601,98.472822600471,0.0,7.0490001135958105,44.63708670819402
20.048227345942077,15.499882734960025,0.0,13.16452171019465,19.640433186911054
19.047106399320832,16.68769514640527,0.0,10.556350297274564,44.61561511738677
10.770188013176787,13.599168355981154,0.0,10.407489751835461,53.25820929852644
9.948368536638688,31.650448368313235,0.0,12.31033805152191,4.869018686358632
3.1781786022137353,17.770526106550882,0.0,38.45213463627982,12.047606485258193
75.11527403976248,11.103592109686115,0.0,2.4945917360942063,0.2773689372534059
87.14623503059109,54.12253721836285,0.0,12.394909131313444,5.4078768232578796
131.79337344253867,34.74472584863396,0.0,8.810878034162911,1.279922801135718
11.07783161804928,9.365814616507631,0.0,2.916160411042814,0.6110879394215231
46.14822680556483,4.048225787530225,0.0,4.43013820887532,5.40085167243078
56.86175193237077,19.967063232667744,0.0,14.774429218093504,25.94642186742525
23.002510254056975,15.003892086697487,0.0,6.4595015673694745,18.946695758744433
58.611111866212205,9.379030614072567,0.0,16.182816798803504,17.98675710138098
10.630970694057876,5.5289548936511865,0.0,1.3249576297572985,11.881825354710113
13.095044643167764,9.612224257927268,0.0,1.2452830536806527,13.246791490611082
19.963509726017044,2.7562429841441887,0.0,0.632568366065416,8.875269316173416
13.84843901572594,33.20181447895953,0.0,3.293546346616339,18.624810253188272
3.6967876878541834,11.569469441355569,0.0,3.1194252907464044,60.99352667655073
9.481910683210637,43.82070241005856,0.0,3.90452555356618,58.90810196168739
134.31547267636213,1.6841978072741242,0.0,37.77311379181318,0.8967697439185791
10.189650639639936,23.38318818110352,0.0,59.734340163006394,0.3481480153972208
33.016498640856696,25.122020916726868,0.0,14.911077291937321,66.82754315338022
192.65363012942248,1.0644105826243901,0.0,1.215299885272318,6.083952986203616
39.87442251835772,14.174289816862197,0.0,9.679765798567985,34.621070331805434
8.466698905887617,63.8590841052028,0.0,0.13468180516928302,30.782282850233823
180.26930282688792,20.92074493544914,0.0,0.4107546308605253,30.356462955313376
51.8940983630454,12.841410393181924,0.0,7.587766412244786,41.042052679219054
71.60703506665648,4.0198131369200985,0.0,3.166557695932281,6.309167540647058
18.024367593485042,11.393274734297469,0.0,25.579392336502735,89.59806228894378
14.950145575596308,45.1744396217171,0.0,6.294888458740662,1.2324385756466694
116.38991767438802,66.10327744857844,0.0,2.3179768196864132,8.6517270408921
0.5561791846972567,3.6447736855207644,0.0,14.32545724053334,4.909701393537676
103.47636775129585,11.657771783345613,0.0,3.8216158321996985,2.29752700224871
18.529818174637658,2.7459279358053488,0.0,8.807979346631315,4.519024528330645
52.011969246105096,10.292222779427625,0.0,9.654270133762674,23.844579389819103
18.99192156906825,12.32679223451367,0.0,0.20290541017070696,37.43790731442659
4.499893520483147,15.730512318633764,0.0,2.2965181169921447,13.529053282680303
7.517461532514014,8.187771964660264,0.0,12.07509767082591,3.7533367324066313
21.980516509202054,16.97744505111977,0.0,27.96035834695058,5.555407717059544
14.76619419719899,5.079786777450273,0.0,0.9668026336283877,27.57457081916243
8.014363641423286,4.842107692786412,0.0,7.325939138187023,9.099196292720134
24.225607956790217,21.76786057369137,0.0,7.814417368263803,15.751952025354187
7.30994200931568,35.131028876865365,0.0,0.3183388858156649,3.414353428338517
186.9075563061717,0.6679170361808417,0.0,17.565984931223134,19.92465408283071
7.767788206006994,5.195901322191737,0.0,1.3665536832553529,6.8417047810795015
22.44777071845346,34.18690981939817,0.0,3.8270031710724566,11.965532539669208
60.059098394023124,31.119858248319314,0.0,16.58491542466446,37.089522194250236
120.51084345972485,37.0317899095678,0.0,4.539321164406926,1.3553724105406895
95.29515315496938,11.178262101604874,0.0,11.311431029694315,5.3754666779573
8.006182423512968,44.352432827274,0.0,4.630883115684857,6.6677308123861945
59.30156919635219,6.270882982414037,0.0,1.4983282374796516,8.311481263302396
